D1,D2,D4,D6,D8,D9,D10,D12,D15,D16,D18,D19,D20,D21,D24,D25,D26,D27,D31,D32,D33,D34,SFE
-1.017682536,0.225174902,1.837913131,56.32619639,733.2064056,1499.899707,25.10637669,77.36679138,214.0689209,194.5732194,10.10721416,5.358206237,0.008039957,0.010204244,2.906672037,2096.93548,48413.57658,0.677124954,0.934798483,14234.60704,3648.517265,6989.939777,-16.544
-1.184651336,-0.486042164,1.815300664,56.17508007,725.4822669,1581.770028,24.85845551,83.85551205,175.6094386,222.4477285,11.22973982,5.193773374,0.009653812,0.011410213,2.717351378,2224.089696,44563.73436,0.94399939,0.526699538,17057.15745,5248.163295,9497.481111,-48.018
-2.413786242,-0.443328836,1.814419202,55.46878099,729.5105943,1543.337377,25.12998339,81.33636481,125.0165336,228.2431399,19.97748738,6.672036058,0.00874502,0.010638741,2.824733825,2160.738255,48314.07062,0.813180635,0.754810729,18736.46156,4488.633294,9245.379622,19.369
-1.89891925,-0.250416372,1.850007933,57.37644615,744.0742537,1523.483782,25.09261801,77.58446583,207.7075364,198.5819129,10.91473038,3.940680645,0.006285312,0.006634302,1.67017482,1149.146762,20429.16369,0.452971523,0.404453429,15964.26055,2657.429133,7456.790121,-25.018
-2.578825976,-0.440226731,1.82924331,56.01042416,736.9670901,1524.071904,25.10155496,79.06078128,149.9614073,216.2054652,16.93048445,5.537119235,0.007433246,0.008656454,2.449670323,1904.929805,40166.42178,0.583883922,0.732877176,19477.19957,3863.492791,9217.599422,25.018
-3.200254169,-1.028988792,1.823696166,56.51770198,740.5231953,1559.821811,24.92331706,83.17569235,141.046574,229.6829581,14.8548049,3.410956439,0.005473865,0.007984862,1.535743572,1524.230039,24972.27659,0.614789753,0.207068803,20157.79426,3774.891116,9575.429173,-52.053
-0.252564993,0.29418299,1.845956328,57.29088998,733.0951401,1537.639481,25.10249518,78.93990944,236.5491945,193.260683,5.180094858,4.752185463,0.00887216,0.009616093,2.394034722,1610.653752,32687.3554,0.785315004,0.518987876,10081.62852,3483.945019,5904.003103,-33.491
0.54883573,1.676636206,1.868692924,56.98912452,732.3419697,1464.482142,25.70704668,74.19436647,233.754677,175.1911789,9.405949213,4.959698504,0.007602459,0.007988876,2.735638202,1309.597895,32487.59869,0.411020892,0.927254562,10267.01975,1867.464238,4550.658542,103.299
-1.473126208,-0.157169815,1.848181228,57.3865753,740.4881458,1538.664326,25.09031268,78.75228514,208.1790143,200.7981442,10.56359224,4.32102139,0.007239268,0.007295959,1.822198101,1265.640832,21567.33957,0.581653149,0.359143998,15273.31401,3113.488725,7617.645716,-43.176
-0.9217905,0.658151154,1.860813134,57.41782935,740.0520157,1504.483718,25.52246018,75.25255614,206.1526784,190.5536298,14.48242741,5.737778678,0.007780252,0.007003295,2.021984458,889.750787,17624.07039,0.380694201,0.534657656,15702.94248,2076.615702,7037.288884,40.755
-2.367576647,-1.018230524,1.803120011,55.71374052,726.2226662,1601.904336,24.83294506,86.01457575,121.7093897,242.2334893,16.91667029,4.839324497,0.008779515,0.010470221,2.343038512,2238.467878,39587.10199,0.931417636,0.392677002,17830.13105,4725.622762,9275.493093,-86.352
-1.896019719,0.003920602,1.850373552,57.15995531,741.719207,1523.530555,25.21879363,80.61464487,182.0176689,207.69863,15.86249224,5.21184536,0.004663634,0.006485266,1.626864262,1073.838731,19782.07593,0.655632297,0.232822154,18082.09761,3532.177223,8832.645501,6.86
-2.802422322,-0.696725783,1.837556013,56.87621195,744.0513116,1532.108685,24.98826856,80.0473447,173.3343279,213.3438294,13.01773731,3.56206704,0.005207667,0.007062051,1.57792986,1334.660396,24117.03079,0.480050255,0.343022753,19470.91688,3361.813428,9078.757152,-15.333
-1.101885577,0.384948549,1.846091305,56.68621733,735.4275256,1507.401006,25.31413661,76.96218501,197.4239124,197.1047741,13.89612694,5.953156063,0.008233128,0.008950265,2.616906117,1581.186869,34980.40947,0.609652182,0.750561097,16310.56069,3240.888037,7760.967681,18.965
-2.258158749,0.174867221,1.834789568,55.71946932,734.6030863,1498.257388,25.39059147,78.55394936,135.82313,214.4711651,22.38778666,7.442603588,0.007150856,0.009009814,2.848003365,1795.081058,41954.20153,0.607241887,0.856607934,19216.08984,3996.945468,9199.415014,85.545
-4.921221591,-1.239355263,1.819970828,55.59551679,745.0338265,1532.453001,25.16998742,80.41728783,67.31032852,241.7268865,17.77492473,4.555958268,0.005127812,0.006409286,1.602979504,1404.828437,26813.81728,0.382830642,0.479654537,15035.31501,2550.25921,6780.996332,-136.387
-1.532363687,-0.340338057,1.837453172,57.1393579,739.0956625,1532.650795,24.99137707,78.16214616,219.0820368,199.6389855,8.206164461,3.718999004,0.007769216,0.009407709,2.039533872,1563.056986,29937.66694,0.544530132,0.506285497,14546.25232,3122.505368,7138.610384,-75.457
-1.302745348,0.245231364,1.860861766,57.85782177,746.7980142,1489.353397,25.22153604,76.22904726,246.9252622,183.7950549,8.282981052,3.61554029,0.004024082,0.006582392,1.31797141,768.4094628,15077.98508,0.427715525,0.339065087,10385.42674,1554.682225,4517.250385,-32.281
-1.266911524,0.057939639,1.83442844,56.55977167,731.1177445,1550.514635,25.18610056,82.53876169,168.5063458,216.545532,16.18289232,6.33453157,0.007854609,0.009605509,2.444264927,1628.13589,33287.65788,0.930261354,0.398441368,17833.16503,4618.028581,9409.2779,10.088
0.003648428,0.335551819,1.829631164,56.27411879,724.083952,1536.993408,25.04582394,79.26126632,221.4506893,198.1662134,5.273020332,5.816981138,0.011025158,0.012299296,3.403167994,2281.746183,55464.3144,0.932457106,0.929212638,11831.16695,4614.543461,6967.392671,-5.246
-1.067089182,0.108031773,1.859305368,57.62466205,743.1827388,1510.438435,25.06055409,76.72883486,244.37453,185.420412,6.279085871,3.646816012,0.00598853,0.006030677,1.747466127,1267.295668,24047.7652,0.477243234,0.493744285,9349.75653,2174.294408,4672.671539,-77.878
-1.724252166,-0.978800961,1.816627058,56.4653787,730.6216864,1590.940601,24.63959317,83.70466754,185.1235801,221.8000052,8.203943143,2.916747647,0.008661245,0.009906883,2.194397691,2286.727051,38817.29116,0.618311048,0.427093838,16647.0038,4917.190457,9266.32994,-115.001
-1.260891353,-0.033599415,1.820503723,55.66762625,724.958876,1547.603493,25.12634748,80.93249282,155.7279828,218.2498472,16.42558043,7.03301866,0.01034894,0.011351919,3.271393899,2250.171585,52895.31865,0.929309874,0.857195781,17808.96915,4997.330818,9363.563285,23.80721
-1.329041122,0.309953679,1.846128345,56.73474849,737.5726312,1498.927163,25.28154144,77.23502769,201.2186388,196.6484077,13.75601113,5.592469023,0.006940387,0.008799356,2.413815493,1522.585138,33606.60478,0.592107752,0.698365548,16407.12988,3152.639615,7653.033048,16.54399
-0.660272352,0.308042906,1.852072646,57.35835822,738.941685,1502.261538,25.10619265,76.87271917,251.1754148,184.3794745,5.27879137,4.038570342,0.006656478,0.008572645,2.131184287,1508.415345,31823.37185,0.595051464,0.61183725,8218.281972,2442.892348,4249.902647,-53.26358
-1.048968994,0.862963382,1.853329904,56.12275769,734.7109214,1466.961894,25.4563103,75.63023098,188.7945905,191.2137121,17.16322892,6.548895633,0.006898183,0.007933718,3.045926852,1813.246987,42688.13008,0.526631685,1.072318611,16575.42245,3221.738192,7652.390725,62.94787
-0.43534751,0.355942457,1.851552602,57.46558532,736.0766658,1528.975091,25.17866202,78.26394632,234.7820207,191.5113707,6.819821729,4.7180994,0.00802497,0.008610188,2.14042696,1373.702156,27022.14653,0.71120267,0.456543608,10739.66773,3039.701907,5855.350853,-23.4037
0.508216926,1.41919124,1.860669226,57.2098881,731.6768618,1485.854107,25.6252356,76.22744767,236.0314607,181.6194464,8.292917904,5.193608355,0.007804053,0.009661389,2.528471951,1195.311732,30204.18592,0.589507808,0.680453426,10424.26371,2487.590184,5094.247675,89.17615
-0.540588448,0.720793102,1.837351295,55.90277666,725.7433195,1513.672903,25.39756157,78.47293728,174.1302095,203.9680229,16.27231523,7.441060269,0.010187066,0.010848868,3.497242869,1984.720191,50702.58813,0.831168522,0.986859219,16828.37812,4507.399116,8715.174849,58.50924
-3.602670814,-0.53890575,1.836202156,56.01482741,743.6809488,1508.704553,25.22069978,79.22673019,118.1681777,222.248538,19.69330939,5.715537511,0.004878782,0.006300935,1.966049314,1432.405786,29692.9752,0.446214764,0.590592764,19439.68631,3348.99396,8969.536436,119.43955
-3.735140148,-1.108202918,1.820333046,55.96866339,739.4116975,1560.956368,24.9928214,82.92819708,102.8922064,237.9558956,17.90678931,4.285613724,0.006041938,0.007284262,1.747036905,1690.867748,28881.15453,0.609287045,0.353812648,17947.77662,3566.549274,8566.041142,-50.439
-1.473126208,-0.157169815,1.848181228,57.3865753,740.4881458,1538.664326,25.09031268,78.75228514,208.1790143,200.7981442,10.56359224,4.32102139,0.007239268,0.007295959,1.822198101,1265.640832,21567.33957,0.581653149,0.359143998,15273.31401,3113.488725,7617.645716,-43.57929
-2.034758559,-0.459267325,1.838597525,56.83008473,740.0727271,1531.412296,24.94585599,79.46966518,195.6859578,205.9539844,10.91403482,3.898758008,0.006486518,0.007833866,1.985993969,1675.189611,32232.0432,0.537739516,0.510577139,16888.94579,3609.945213,8282.165626,-60.5268
1.091267404,1.770707071,1.8615173,56.66526981,725.1736026,1485.199469,25.65282942,76.68728999,226.6615656,181.4874125,6.776628281,5.351020124,0.009160903,0.009640221,3.248571503,1563.660759,43419.92022,0.71416822,0.953274555,10274.18028,3295.494446,5553.893329,113.38687
-2.488795784,-0.473678762,1.833488583,56.73879712,740.7183515,1530.13345,25.10165773,80.34500957,170.0465014,214.736096,15.01472655,4.575899935,0.005862072,0.00862826,1.8191583,1376.023233,26480.75695,0.605770898,0.364838132,19809.38454,3550.456416,9259.042214,-4.84214
-0.321144217,0.750211834,1.855140934,57.01533787,735.4821095,1489.714855,25.29806732,76.23906614,237.4120944,183.5559805,8.022168682,5.051060815,0.007291172,0.008683468,2.550268364,1588.709484,36078.64568,0.641385942,0.785752035,10289.33198,2608.412807,5024.906459,14.52643
0.049751443,1.09642194,1.861345625,57.1270504,735.346153,1475.777878,25.43265267,75.10161917,246.2591601,177.390202,7.269835293,4.871333594,0.007092684,0.008467404,2.538936078,1450.953516,33662.82282,0.576787724,0.828710682,8580.82386,1998.498619,3944.429857,43.98281
-0.727200143,0.871255578,1.852750679,56.59708786,732.7663426,1504.057674,25.57509153,76.60426077,178.9481237,197.9246991,17.91600809,6.992290026,0.008979478,0.008485079,2.825782854,1385.413231,32456.63869,0.528140177,0.781932737,17191.55078,3316.549349,8317.1943,76.66728
-1.647716213,0.319028417,1.839912693,55.90590756,734.7841715,1482.655135,25.27604757,76.66318851,178.6119551,199.7066143,16.6987192,6.440719197,0.007337386,0.009168007,3.005086129,2023.162015,47241.03068,0.588686822,1.037297692,17983.06435,3666.944769,8352.637761,48.82495
-0.606463109,0.509643765,1.832494431,55.67953072,724.1357791,1523.168936,25.25424575,78.97186618,172.7914882,206.1663184,15.009363,7.402871428,0.010690277,0.010895306,3.653910604,2266.904755,57233.84519,0.90077376,1.0667401,16412.14584,4873.680426,8765.26536,41.56173
-0.590039253,0.529518815,1.835884403,55.98400432,727.2777799,1510.029013,25.25325986,77.90005335,193.1006329,199.4561847,12.81071829,6.684654268,0.009888786,0.010955301,3.416726633,2154.721665,53275.61976,0.815058389,1.030874458,15673.31054,4284.28363,8026.775029,24.61423
-0.878723147,0.989368351,1.849129772,55.82930289,731.3349585,1466.464748,25.49861441,76.21916203,180.6008885,193.8849778,18.29005602,6.98691804,0.007448862,0.008995014,3.352108962,1954.888999,48215.1326,0.594497249,1.148726687,16961.15211,3708.488954,8065.924562,77.87781
-1.711800769,-0.292130419,1.845176207,57.43668423,743.3378072,1521.365123,25.05218633,77.01085431,224.4799198,195.2661363,8.412641163,3.459146881,0.006812552,0.008190006,1.732834857,1226.001348,22709.84178,0.442503482,0.441600048,14176.24806,2443.384403,6573.51812,-56.08817
-1.372829779,0.252443389,1.85590233,57.46795462,743.2713135,1500.444441,25.27940508,76.69245298,220.8859167,191.1431789,11.54409941,4.603863593,0.005606358,0.007151546,1.71661698,990.748346,19668.01142,0.480818491,0.436880687,14410.71098,2260.880553,6506.540506,-8.47375
-2.458846503,-0.777435111,1.823788744,56.62056246,738.4645038,1545.499985,24.91765431,81.17537843,177.7820238,217.2565609,12.0106546,3.516225205,0.006576285,0.009662406,1.869377384,1701.98068,32112.56453,0.602134345,0.391709116,19339.00783,3863.083658,9262.393082,-76.66728
-2.258158749,0.174867221,1.834789568,55.71946932,734.6030863,1498.257388,25.39059147,78.55394936,135.82313,214.4711651,22.38778666,7.442603588,0.007150856,0.009009814,2.848003365,1795.081058,41954.20153,0.607241887,0.856607934,19216.08984,3996.945468,9199.415014,85.54454
-1.045278218,-0.016731512,1.849934316,57.46010925,742.270649,1499.599681,24.96537538,76.23498652,262.0754633,182.3786859,3.313342606,3.01852384,0.006110586,0.008404424,1.929806177,1520.275012,31277.84765,0.444469332,0.614918315,6438.599467,2020.646134,3267.343965,-110.15877
-2.804058049,-1.256681424,1.800828753,55.80972703,729.2016011,1601.114227,24.81036536,85.21713341,120.0927313,243.0643587,15.9506144,3.770039525,0.008471226,0.010303955,2.065475808,2165.73026,35784.01954,0.803848283,0.35134389,18578.03184,4241.788267,9198.892393,-123.47467
-1.432809777,-0.405177542,1.814593309,55.82839579,725.6754127,1564.802896,24.95857659,81.84280457,163.2849693,221.0945862,13.75524985,5.874796037,0.010191845,0.011502741,2.977576083,2316.927575,50381.40979,0.890305888,0.738427929,17897.62435,4993.942696,9436.539843,-22.59667
-0.714431893,0.067459836,1.831518547,56.4924892,729.9214253,1530.862009,25.00920307,79.7332234,216.1902413,200.8289745,7.961819137,5.166700736,0.008880355,0.011153959,2.83592307,2099.268351,47376.85263,0.818530919,0.744702403,13568.65189,4312.875253,7404.064728,-35.10554
-3.014341663,-0.407826313,1.825864212,55.66074717,736.5952259,1519.15879,25.25932986,78.56778606,118.7457079,222.8266596,21.02365687,6.617121863,0.007818586,0.008825324,2.586699948,1832.033944,39788.45043,0.545055941,0.793433718,19124.99903,3659.940789,8969.506175,98.05341
-0.660337901,-0.313548128,1.815443669,56.02325943,722.3617142,1576.892114,24.80926555,83.34452187,191.5989818,216.6260762,8.046341114,5.392377503,0.010401964,0.011984282,3.080385658,2458.82998,53834.69111,0.962873145,0.701686458,15167.08229,5617.349126,9008.36903,-36.71959
-0.952055987,0.038295939,1.852642735,57.77724823,742.6092347,1513.407094,25.05583225,76.84667718,256.3470233,185.3305139,4.45877827,3.265062469,0.006353116,0.008111919,1.676599967,1191.024069,22649.15115,0.50379304,0.413255036,7773.026355,2042.92194,3996.093932,-80.7024
-0.469524572,0.443189932,1.857496751,57.50594582,738.6460471,1509.009601,25.15623404,77.36697452,247.7890403,184.7885977,5.716530053,4.269383494,0.006617079,0.007539463,2.030401166,1384.740341,28308.72246,0.637251029,0.527253036,8340.900971,2536.58684,4503.45609,-36.31608
-0.206300714,0.476393657,1.833867018,56.04737433,724.9176757,1523.050244,25.13280701,78.65561771,207.1428947,198.1999256,8.787036474,6.332723427,0.010548413,0.01137296,3.511255519,2304.157518,57034.22658,0.901129398,1.028642741,13568.83248,4579.769752,7493.991529,12.91238
-2.220318042,-0.071475371,1.830186806,55.97298382,735.3734691,1508.16799,25.2850929,77.92982478,153.8397673,212.1615053,18.79824644,6.499746086,0.007927578,0.009904314,2.705549801,1790.753329,40549.7041,0.591880327,0.812751025,19842.48876,3704.567785,9174.642098,64.56192
0.182692001,0.497502729,1.828448151,56.35734233,719.4455026,1576.745773,25.22517913,83.63552345,179.501081,215.9661966,11.01744196,7.324377655,0.011489357,0.012184393,3.284630231,1787.624704,42457.3279,1.232080754,0.540252784,15486.8111,5573.955054,9314.786605,43.17578
-1.017682536,0.225174902,1.837913131,56.32619639,733.2064056,1499.899707,25.10637669,77.36679138,214.0689209,194.5732194,10.10721416,5.358206237,0.008039957,0.010204244,2.906672037,2096.93548,48413.57658,0.677124954,0.934798483,14234.60704,3648.517265,6989.939777,-16.54399
0.316673225,1.131701715,1.844950475,55.99257033,725.1755204,1481.729202,25.39905637,74.67464047,222.2911525,183.2374278,7.987665387,6.248297728,0.011052225,0.011435394,3.90060554,2216.422957,58146.03877,0.723234096,1.337488221,11622.27584,3297.861852,5723.482127,61.33382
-1.48949683,-0.999885047,1.808209221,56.14409549,727.4881879,1583.628532,24.56663226,82.70112262,198.431973,218.1512481,5.670612153,2.717916209,0.009433849,0.011404481,2.491744879,2631.336852,50990.61089,0.547492259,0.640709536,15610.18889,5122.800737,8849.585142,-143.24676
0.068341097,0.672289348,1.833975189,56.06987767,723.2675894,1521.833261,25.22201441,78.83305131,207.6277197,197.9588258,8.689524279,6.578096856,0.010842927,0.012058116,3.601480971,2187.782986,56486.58397,0.960197349,1.010699359,13532.075,4640.461667,7524.986605,33.4915
-2.868039662,-0.307850593,1.825973735,55.66755328,735.3943704,1520.97929,25.25828352,80.54309272,117.4196512,225.6810427,21.99107086,6.876292493,0.00681824,0.008911055,2.524678589,1809.007039,39893.04646,0.674189326,0.682006637,18831.78919,4036.763774,9072.454503,85.94805
-3.055327421,-0.293658916,1.843523882,56.7188255,744.7627272,1516.891833,25.36265635,78.62844555,136.957833,217.0500744,20.26872853,5.843092586,0.005429393,0.006510275,1.696761973,900.0006174,16765.48656,0.410752921,0.364417749,20489.27682,2884.882159,9251.697689,97.65
-0.173906595,0.98954448,1.861470079,57.49894464,736.8778238,1496.234364,25.50575177,76.95661318,231.047026,185.871109,10.34196397,5.186002189,0.006509196,0.008173616,2.007385589,999.6657204,22184.70806,0.585403568,0.464021862,11825.55619,2429.177419,5706.119363,56.088
-0.619250779,0.565164662,1.832295257,55.9101356,726.9309094,1502.897156,25.30243054,77.55748253,193.3774143,199.442305,13.33587582,6.773423726,0.009911351,0.011962435,3.467957841,2124.683583,53977.76741,0.802260762,1.054379785,16245.9777,4193.250526,8068.375727,38.334
-1.987454321,-0.678339217,1.813500974,56.16597789,729.9483376,1571.354915,24.9192107,83.99841427,157.4064438,227.8537136,14.51892692,4.86560574,0.00805055,0.010970565,2.31878383,2014.780538,39140.02918,0.882876893,0.404932524,19063.83987,4737.627454,9755.151935,-59.72
0.145589363,0.852662398,1.849668595,56.71309993,730.6726624,1491.137611,25.24137784,76.48314878,245.4223546,182.1084558,4.889715357,5.139564331,0.008550011,0.010216507,3.042487792,1943.901147,46850.1215,0.760568098,0.959500818,8176.187767,3025.771892,4411.712903,19.772
0.354020734,1.200908951,1.848129339,56.1890922,723.9838938,1507.085358,25.47792148,77.843674,198.3293273,193.8828484,11.47325454,6.830026931,0.010475271,0.010369847,3.58793806,1885.114455,50336.03413,0.849240654,1.020163316,13986.2264,4271.49826,7589.257398,81.106
-3.699971719,-1.089607922,1.820395685,55.88883844,738.8296582,1560.835371,25.00425669,82.23944092,101.243955,237.062412,18.15425753,4.482895349,0.006646558,0.00727449,1.871510742,1762.130223,30549.0697,0.587561827,0.430973757,17624.45787,3556.791339,8462.094477,-27.842
-2.143179966,-0.119620591,1.840568272,56.77203308,741.5954365,1502.649428,25.22636004,77.21635559,188.4626342,202.5541796,14.55273368,5.012494558,0.006297054,0.008739358,2.065407768,1340.98397,28318.1182,0.484619622,0.590645791,18788.89558,2912.922934,8348.169819,18.158
-2.016348865,-0.54618846,1.810651441,55.46667653,726.2315841,1561.629355,24.97548889,82.48774461,136.9205607,228.5401629,17.20088467,6.170518553,0.009420616,0.010970582,2.912610771,2387.666547,52447.26822,0.885115897,0.755218254,18303.89772,4963.66249,9438.316488,-17.351
-3.665526277,-0.850210491,1.818195147,55.77437245,738.6549065,1538.379949,25.14521485,81.8054108,102.8045331,235.2665976,19.90828053,5.416087878,0.006011082,0.008610249,1.977416946,1652.741776,32946.00612,0.629326151,0.466043538,18733.43053,3528.332503,8660.864106,-20.176
-0.472915744,0.759034772,1.837587845,55.90163486,725.5645027,1512.139477,25.44267303,77.05265583,175.7066279,201.4575249,15.9935758,7.513405062,0.011218911,0.011105529,3.631619692,1976.296896,50720.63888,0.746240338,1.074788122,16820.04264,4180.589018,8513.926092,64.158
-0.576777493,0.409245487,1.857862781,57.36868454,740.0934955,1491.24923,25.10400459,75.59985659,259.3588274,178.4722658,4.249017697,3.874242995,0.006486659,0.00749738,2.180428934,1555.604677,32874.75674,0.522431909,0.727449899,6114.139274,1899.202708,3045.683129,-48.825
-1.1765872,-0.055187564,1.847908119,57.31388281,738.8730616,1534.093342,25.06429861,78.47230443,218.9954825,197.1754056,8.863403731,4.326549262,0.007550515,0.007777102,2.011352128,1439.394263,26549.01248,0.60692884,0.455480309,13556.97926,3160.825724,6954.740284,-56.492
-0.408087582,0.771591101,1.867189389,57.62462,742.7297889,1466.635162,25.23655222,75.58439676,270.9602877,172.5058347,4.656492755,3.597420026,0.003765306,0.006481851,1.767851715,1210.823029,25713.35292,0.524978048,0.608479422,3792.197946,1264.773342,1667.756664,-27.842
-2.250113019,-0.681824183,1.837450082,56.94412577,741.9976832,1535.504886,24.87991216,78.44288824,200.5699247,204.6560959,9.162721409,3.025196262,0.006931839,0.007679761,1.868686126,1645.118221,30259.21152,0.401362919,0.524175963,16712.82824,3236.732675,7997.212843,-84.334
-0.02765878,0.331776194,1.820639496,55.89629923,717.8324945,1570.418762,25.1097012,83.7521491,176.3924319,217.5515073,11.14782916,7.323283502,0.011335199,0.012722952,3.531950202,2137.175802,53867.59418,1.242617541,0.722224416,15682.90963,5905.854472,9383.546778,29.86
-2.412223526,-1.23950345,1.802667375,55.72664122,727.8633171,1596.053421,24.64322601,84.80630835,144.1366789,235.4279243,12.38648095,3.193509603,0.00851166,0.010186338,2.246274651,2537.680743,45942.42285,0.668479188,0.516114848,18417.18599,4937.037781,9610.616804,-132.352
0.364780701,0.673975832,1.828582598,55.96244267,719.5232105,1533.469289,25.09515729,82.84369747,210.1545396,204.1931469,6.664016103,6.51324631,0.009461603,0.012753438,3.561495197,2281.195453,61643.20625,1.22335207,0.845013974,12649.16793,5833.452592,8011.640359,25.825
-2.951207939,-0.121072599,1.832261002,55.6368759,737.6367251,1498.901784,25.34937198,78.8893524,119.3762421,220.086037,22.78506532,7.169243186,0.006228025,0.008286946,2.580557525,1727.668012,39146.71866,0.547354215,0.792769702,19144.90261,3796.340301,9037.935972,111.773
-1.841791468,-0.453857864,1.824384294,56.50337687,734.2121403,1545.636027,25.01458288,80.49694469,181.5650032,214.1062812,12.73277895,4.733429382,0.008195707,0.010588112,2.321298879,1822.131716,36647.48477,0.714608423,0.526331201,18451.27434,4055.615847,9073.183318,-33.895
0.194542734,0.664592078,1.836289919,56.27438004,723.9156167,1525.764622,25.19334816,78.93735125,216.55392,196.0905966,6.877750008,6.262189607,0.010760122,0.011807273,3.477835879,2135.413867,53969.17179,0.962346611,0.949175029,12276.31228,4518.517106,7055.618152,25.421
-0.559766948,0.481833318,1.855830547,57.50431691,738.3145221,1511.964101,25.24416462,77.84249047,236.1663065,188.8373586,8.086928549,4.671414503,0.006617014,0.007993391,1.967103915,1231.012086,25073.98078,0.661217988,0.442607052,10877.90515,2727.31882,5598.245966,-8.877
-0.874806919,-0.185576126,1.826798863,56.32123808,727.8688131,1555.132811,24.90085964,81.32696428,199.3697694,209.0113447,8.80947925,5.193992927,0.009492793,0.01069653,2.866192215,2259.404737,48375.07336,0.843697262,0.703782265,14880.01269,4892.716616,8399.366436,-48.421
-1.508734753,0.413184283,1.848910651,56.58944818,739.4943184,1475.713061,25.33582878,75.61779999,202.8535421,191.8968753,14.53190638,5.606924496,0.006240814,0.008462618,2.481815631,1532.476085,34409.34623,0.473927604,0.846798868,16613.73263,2682.076237,7260.836572,40.351
1.008011813,1.516584062,1.857166495,56.71873448,726.2793054,1484.781716,25.50837058,75.77565379,244.511517,177.7348998,3.533946902,5.171721686,0.009667939,0.010446873,3.315865447,1745.243362,46324.03438,0.757020208,1.030806957,7542.805011,2843.233252,4115.552189,89.58
-1.261175507,0.041613561,1.819533126,55.64386736,725.1469463,1536.756023,25.09778,83.03987649,160.6807133,219.6467924,16.47961768,6.886248875,0.008250938,0.011658462,3.098989475,2241.493026,54826.87226,1.042169197,0.74319568,18005.46942,5407.388287,9567.902822,18.158
-0.767388589,-0.47025086,1.805943315,56.17260348,721.2715631,1593.285637,24.79453515,86.70903049,185.2499638,226.8670014,9.062009404,5.113575101,0.009223133,0.013129525,2.703369449,2217.171316,46572.14168,1.130960259,0.375463227,16578.50495,5838.618013,9777.101323,-58.913
0.492749176,1.087439868,1.847719613,56.47930874,725.8591291,1500.227091,25.28241618,79.71131473,230.6405795,189.608991,6.062829862,5.6824597,0.007935221,0.010672125,3.186693836,1968.751586,51123.47064,1.007673308,0.851217588,10006.5983,4375.014438,6049.649951,49.228
-2.973799823,-0.65933591,1.822410711,55.80754083,735.4951134,1545.047168,25.11765404,80.48989068,119.2972453,228.001066,19.41411344,5.832409218,0.00797238,0.008645495,2.391025306,1889.301849,37702.63626,0.639128085,0.638110628,18701.07329,3880.002228,9022.666876,31.474
-3.341562051,-0.825914543,1.825332786,56.29707527,741.7343144,1532.173621,25.06929827,80.64281696,138.5491134,224.4648599,16.25028203,4.30503672,0.005610629,0.008368042,1.768468495,1488.781006,28830.02546,0.538639846,0.416604345,20777.79338,3455.612482,9425.797964,-27.842
-0.382981084,0.79184332,1.861692884,57.62957791,739.2754592,1496.249054,25.41887587,76.3851485,239.2012333,183.8853364,9.088841621,4.798096373,0.006310188,0.007759171,1.871529999,984.5729045,20717.33588,0.552432904,0.459728453,10668.24832,2064.181746,5028.983329,25.018
-3.258949454,-1.210805122,1.817102474,56.33429094,739.6212162,1559.378294,24.82091805,82.4708612,148.1750541,228.4882843,12.59424737,2.559557272,0.006008829,0.008722589,1.620669141,1792.851591,31332.27407,0.520936388,0.335999561,20407.02351,3822.772972,9582.66344,-109.755
-0.741973466,0.376379878,1.844162888,56.983288,734.5323102,1516.143458,25.23164034,78.86484131,216.7698091,196.7783956,10.49622052,5.347438969,0.007456401,0.009846145,2.38122844,1521.28995,33435.36052,0.755436811,0.552261561,14094.42613,3531.714786,7174.681387,0.404
-0.752320352,0.332702271,1.836463659,56.11280749,728.8230313,1516.504117,25.09421311,80.17232876,198.1827735,202.1427788,11.57202474,6.076489853,0.008059334,0.0100703,3.07366693,2208.945054,52445.22627,0.884627357,0.862244303,14972.27726,4728.110293,8093.240493,-4.842
-0.120200644,0.478979257,1.835172501,56.27539651,726.6338437,1515.220637,25.09170182,78.68813687,225.5923285,193.9255621,6.285636346,5.681934719,0.009583813,0.011615478,3.30443963,2255.09875,55344.68801,0.88597441,0.96386866,11469.14524,4306.788629,6493.311754,-4.035
-2.737673898,-0.348223209,1.836622319,56.39599294,741.0965942,1515.474809,25.20312747,78.81340901,152.3260306,214.2503692,17.67819641,5.464385713,0.006124287,0.007800541,2.076865285,1450.643256,29740.23058,0.520294872,0.564391427,20091.05988,3403.252787,9226.217663,52.86
-2.563277893,-0.4478415,1.816446279,55.18895168,729.7575147,1533.521538,25.08654612,80.64067634,120.6669361,226.4694475,20.03325939,6.759970243,0.008556538,0.009827801,2.973515712,2398.00118,54613.99836,0.757000155,0.916343926,18034.81666,4634.347994,9045.462618,52.05305
0.068341097,0.672289348,1.833975189,56.06987767,723.2675894,1521.833261,25.22201441,78.83305131,207.6277197,197.9588258,8.689524279,6.578096856,0.010842927,0.012058116,3.601480971,2187.782986,56486.58397,0.960197349,1.010699359,13532.075,4640.461667,7524.986605,33.49149
-1.510324876,-0.10208676,1.845011443,57.16933051,740.205368,1521.649403,25.09210091,78.28828569,213.2854578,198.4399377,10.33336031,4.331568513,0.00671274,0.008228159,1.965082619,1404.35991,27457.19763,0.574744093,0.476337353,15084.0585,3089.311829,7313.737146,-38.33364
